name,id,nametype,recclass,fall,year,reclat,reclong,GeoLocation,mass (kg)
Grosvenor Mountains 03029,34584,1,327,1,2003.0,,,,0.5202
Grosvenor Mountains 03030,35745,1,327,1,2003.0,,,,0.8953
Grosvenor Mountains 03031,34585,1,327,1,2003.0,,,,0.7727999999999999
Grosvenor Mountains 03032,34586,1,184,1,2003.0,,,,0.3891
Grosvenor Mountains 03033,34587,1,327,1,2003.0,,,,0.3341
Grosvenor Mountains 03034,35746,1,374,1,2003.0,,,,0.2746
Grosvenor Mountains 03035,34588,1,327,1,2003.0,,,,0.3584
Grosvenor Mountains 03036,34589,1,327,1,2003.0,,,,0.3387
Grosvenor Mountains 03037,34590,1,327,1,2003.0,,,,0.5321
Grosvenor Mountains 03038,34591,1,327,1,2003.0,,,,0.39189999999999997
Grosvenor Mountains 03039,34592,1,327,1,2003.0,,,,0.38689999999999997
Grosvenor Mountains 03040,35747,1,184,1,2003.0,,,,0.1504
Grosvenor Mountains 03042,35749,1,327,1,2003.0,,,,0.2883
Grosvenor Mountains 03043,35750,1,327,1,2003.0,,,,0.2745
Grosvenor Mountains 03044,35751,1,327,1,2003.0,,,,0.2755
Grosvenor Mountains 03045,35752,1,327,1,2003.0,,,,0.25610000000000005
Grosvenor Mountains 03046,35753,1,327,1,2003.0,,,,0.1961
Grosvenor Mountains 03047,35754,1,327,1,2003.0,,,,0.282
Grosvenor Mountains 03048,35755,1,327,1,2003.0,,,,0.3944
Grosvenor Mountains 03049,35756,1,327,1,2003.0,,,,0.3113
Grosvenor Mountains 03050,34593,1,327,1,2003.0,,,,0.275
Grosvenor Mountains 03051,34594,1,184,1,2003.0,,,,0.182
Grosvenor Mountains 03052,34595,1,374,1,2003.0,,,,0.295
Grosvenor Mountains 03053,34596,1,184,1,2003.0,,,,0.28
Grosvenor Mountains 03054,34597,1,374,1,2003.0,,,,0.34
Grosvenor Mountains 03055,35757,1,319,1,2003.0,,,,0.38439999999999996
Grosvenor Mountains 03056,35758,1,184,1,2003.0,,,,0.4225
Grosvenor Mountains 03057,35759,1,327,1,2003.0,,,,0.6628999999999999
Grosvenor Mountains 03058,35760,1,327,1,2003.0,,,,0.42069999999999996
Grosvenor Mountains 03059,35761,1,327,1,2003.0,,,,0.6253
Grosvenor Mountains 03060,34598,1,327,1,2003.0,,,,0.52
Grosvenor Mountains 03061,34599,1,276,1,2003.0,,,,0.455
Grosvenor Mountains 03062,34600,1,327,1,2003.0,,,,0.44
Grosvenor Mountains 03063,34601,1,319,1,2003.0,,,,0.245
Grosvenor Mountains 03064,35762,1,374,1,2003.0,,,,0.3925
Grosvenor Mountains 03065,35763,1,327,1,2003.0,,,,0.3039
Grosvenor Mountains 03066,35764,1,327,1,2003.0,,,,0.2651
Grosvenor Mountains 03067,35765,1,327,1,2003.0,,,,0.1401
Grosvenor Mountains 03068,35766,1,327,1,2003.0,,,,0.2882
Grosvenor Mountains 03069,35767,1,327,1,2003.0,,,,0.21930000000000002
Grosvenor Mountains 03070,34602,1,374,1,2003.0,,,,0.353
Grosvenor Mountains 03071,34603,1,327,1,2003.0,,,,0.26189999999999997
Grosvenor Mountains 03072,34604,1,327,1,2003.0,,,,0.1586
Grosvenor Mountains 03073,34605,1,327,1,2003.0,,,,0.1463
Grosvenor Mountains 03074,34606,1,374,1,2003.0,,,,0.2685
Grosvenor Mountains 03075,35768,1,374,1,2003.0,,,,0.29419999999999996
Grosvenor Mountains 03076,35769,1,184,1,2003.0,,,,0.2577
Grosvenor Mountains 03077,35770,1,327,1,2003.0,,,,0.2011
Grosvenor Mountains 03078,35771,1,374,1,2003.0,,,,0.2398
Grosvenor Mountains 03079,35772,1,374,1,2003.0,,,,0.16540000000000002
Grosvenor Mountains 03080,34607,1,327,1,2003.0,,,,0.1777
Grosvenor Mountains 03081,34608,1,327,1,2003.0,,,,0.2122
Grosvenor Mountains 03082,34609,1,327,1,2003.0,,,,0.1745
Grosvenor Mountains 03083,34610,1,374,1,2003.0,,,,0.13140000000000002
Grosvenor Mountains 03084,34611,1,319,1,2003.0,,,,0.18469999999999998
Grosvenor Mountains 03085,34612,1,374,1,2003.0,,,,0.1551
Grosvenor Mountains 03086,34613,1,175,1,2003.0,,,,0.13169999999999998
Grosvenor Mountains 03087,34614,1,319,1,2003.0,,,,0.1358
Grosvenor Mountains 03088,34615,1,327,1,2003.0,,,,0.1394
Grosvenor Mountains 03089,34616,1,184,1,2003.0,,,,0.1895
Grosvenor Mountains 03090,34617,1,327,1,2003.0,,,,0.1776
Grosvenor Mountains 03091,34618,1,327,1,2003.0,,,,0.2386
Grosvenor Mountains 03092,34619,1,327,1,2003.0,,,,0.1392
Grosvenor Mountains 03093,34620,1,327,1,2003.0,,,,0.1837
Grosvenor Mountains 03094,34621,1,374,1,2003.0,,,,0.128
Grosvenor Mountains 03095,34622,1,191,1,2003.0,,,,0.1403
Grosvenor Mountains 03096,34623,1,327,1,2003.0,,,,0.1359
Grosvenor Mountains 03097,34624,1,327,1,2003.0,,,,0.123
Grosvenor Mountains 03098,34625,1,327,1,2003.0,,,,0.1171
Grosvenor Mountains 03099,34626,1,184,1,2003.0,,,,0.24509999999999998
Grosvenor Mountains 03100,34627,1,327,1,2003.0,,,,0.0916
Grosvenor Mountains 03101,34628,1,327,1,2003.0,,,,0.0952
Grosvenor Mountains 03102,34629,1,327,1,2003.0,,,,0.1138
Grosvenor Mountains 03103,34630,1,184,1,2003.0,,,,0.2076
Grosvenor Mountains 03104,34631,1,184,1,2003.0,,,,0.1422
Grosvenor Mountains 03105,34632,1,378,1,2003.0,,,,0.1227
Grosvenor Mountains 03106,34633,1,327,1,2003.0,,,,0.1424
Grosvenor Mountains 03107,34634,1,378,1,2003.0,,,,0.07379999999999999
Grosvenor Mountains 03108,34635,1,319,1,2003.0,,,,0.061
Grosvenor Mountains 03109,34636,1,327,1,2003.0,,,,0.07859999999999998
Grosvenor Mountains 03110,35773,1,327,1,2003.0,,,,0.1115
Grosvenor Mountains 03111,34637,1,327,1,2003.0,,,,0.088
Grosvenor Mountains 03112,34638,1,327,1,2003.0,,,,0.1032
Grosvenor Mountains 03113,34639,1,374,1,2003.0,,,,0.1009
Grosvenor Mountains 03114,34640,1,184,1,2003.0,,,,0.093
Grosvenor Mountains 03115,35774,1,374,1,2003.0,,,,0.0861
Grosvenor Mountains 03116,35775,1,60,1,2003.0,,,,0.1083
Grosvenor Mountains 03117,35776,1,327,1,2003.0,,,,0.0875
Grosvenor Mountains 03118,35777,1,327,1,2003.0,,,,0.06409999999999999
Grosvenor Mountains 03119,35778,1,327,1,2003.0,,,,0.07540000000000001
Grosvenor Mountains 03120,34641,1,184,1,2003.0,,,,0.1027
Grosvenor Mountains 03121,34642,1,184,1,2003.0,,,,0.0829
Grosvenor Mountains 03122,34643,1,327,1,2003.0,,,,0.0489
Grosvenor Mountains 03123,34644,1,327,1,2003.0,,,,0.0863
Grosvenor Mountains 03124,34645,1,327,1,2003.0,,,,0.0841
Grosvenor Mountains 03125,34646,1,327,1,2003.0,,,,0.0696
Grosvenor Mountains 03126,34647,1,327,1,2003.0,,,,0.0559
Grosvenor Mountains 03127,34648,1,327,1,2003.0,,,,0.06409999999999999
Grosvenor Mountains 03128,34649,1,184,1,2003.0,,,,0.0709
Grosvenor Mountains 03129,34650,1,327,1,2003.0,,,,0.0522
Grosvenor Mountains 03130,34651,1,327,1,2003.0,,,,0.0742
Grosvenor Mountains 03131,34652,1,374,1,2003.0,,,,0.0675
Grosvenor Mountains 03132,34653,1,327,1,2003.0,,,,0.0695
Grosvenor Mountains 03133,34654,1,374,1,2003.0,,,,0.1148
Grosvenor Mountains 03134,34655,1,374,1,2003.0,,,,0.0694
Grosvenor Mountains 03135,34656,1,374,1,2003.0,,,,0.0496
Grosvenor Mountains 03136,34657,1,374,1,2003.0,,,,0.0654
Grosvenor Mountains 03137,34658,1,378,1,2003.0,,,,0.0456
Grosvenor Mountains 03138,34659,1,327,1,2003.0,,,,0.061
Grosvenor Mountains 03139,34660,1,374,1,2003.0,,,,0.049
Grosvenor Mountains 03140,34661,1,374,1,2003.0,,,,0.0376
Grosvenor Mountains 03141,34662,1,374,1,2003.0,,,,0.026600000000000002
Grosvenor Mountains 03142,34663,1,374,1,2003.0,,,,0.0263
Grosvenor Mountains 03143,34664,1,378,1,2003.0,,,,0.02
Grosvenor Mountains 03144,34665,1,374,1,2003.0,,,,0.0063
Grosvenor Mountains 03145,34666,1,327,1,2003.0,,,,0.005
Grosvenor Mountains 03146,34667,1,378,1,2003.0,,,,0.0053
Grosvenor Mountains 03147,34668,1,374,1,2003.0,,,,0.026600000000000002
Grosvenor Mountains 03148,34669,1,319,1,2003.0,,,,0.00094
Grosvenor Mountains 03149,34670,1,374,1,2003.0,,,,0.0145
Grosvenor Mountains 03150,34671,1,369,1,2003.0,,,,0.0407
Grosvenor Mountains 03151,34672,1,374,1,2003.0,,,,0.032
Grosvenor Mountains 03152,34673,1,374,1,2003.0,,,,0.037899999999999996
Grosvenor Mountains 03153,34674,1,327,1,2003.0,,,,0.0108
Grosvenor Mountains 03154,34675,1,374,1,2003.0,,,,0.0211
Grosvenor Mountains 03155,34676,1,374,1,2003.0,,,,0.009699999999999999
Grosvenor Mountains 03156,34677,1,374,1,2003.0,,,,0.0214
Grosvenor Mountains 03157,34678,1,369,1,2003.0,,,,0.0031
Grosvenor Mountains 03158,34679,1,374,1,2003.0,,,,0.0329
Grosvenor Mountains 03159,34680,1,374,1,2003.0,,,,0.01
Grosvenor Mountains 03160,34681,1,327,1,2003.0,,,,0.0237
Grosvenor Mountains 03161,34682,1,374,1,2003.0,,,,0.00078
Grosvenor Mountains 03162,34683,1,327,1,2003.0,,,,0.0147
Grosvenor Mountains 03163,34684,1,327,1,2003.0,,,,0.0057
Grosvenor Mountains 03164,34685,1,374,1,2003.0,,,,0.013
Grosvenor Mountains 03165,34686,1,327,1,2003.0,,,,0.0319
Grosvenor Mountains 03166,34687,1,327,1,2003.0,,,,0.0064
Grosvenor Mountains 03167,34688,1,378,1,2003.0,,,,0.0325
Grosvenor Mountains 03168,34689,1,327,1,2003.0,,,,0.016800000000000002
Grosvenor Mountains 03169,34690,1,378,1,2003.0,,,,0.00125
Grosvenor Mountains 03170,34691,1,374,1,2003.0,,,,0.00108
Grosvenor Mountains 06050,46087,1,205,1,2006.0,,,,9.13
Grosvenor Mountains 06051,46088,1,327,1,2006.0,,,,1.5015999999999998
Grosvenor Mountains 06052,46089,1,378,1,2006.0,,,,0.9076000000000001
Grosvenor Mountains 06053,46090,1,327,1,2006.0,,,,1.0331
Grosvenor Mountains 06054,46091,1,303,1,2006.0,,,,1.3194000000000001
Grosvenor Mountains 06055,46092,1,333,1,2006.0,,,,0.9178999999999999
Grosvenor Mountains 06056,46093,1,327,1,2006.0,,,,0.5006
Grosvenor Mountains 06057,46094,1,327,1,2006.0,,,,0.7309
Grosvenor Mountains 06058,46095,1,378,1,2006.0,,,,0.4823
Grosvenor Mountains 06059,46096,1,106,1,2006.0,,,,0.4335
Grosvenor Mountains 06060,46097,1,191,1,2006.0,,,,0.3257
Grosvenor Mountains 06061,46098,1,327,1,2006.0,,,,0.1993
Grosvenor Mountains 06062,46099,1,374,1,2006.0,,,,0.243
Grosvenor Mountains 06063,46100,1,327,1,2006.0,,,,0.218
Grosvenor Mountains 06064,46101,1,327,1,2006.0,,,,0.174
Grosvenor Mountains 06065,46102,1,184,1,2006.0,,,,0.1396
Grosvenor Mountains 06066,46103,1,333,1,2006.0,,,,0.2927
Grosvenor Mountains 06067,46104,1,184,1,2006.0,,,,0.176
Grosvenor Mountains 06068,46105,1,157,1,2006.0,,,,0.1743
Grosvenor Mountains 06069,46106,1,191,1,2006.0,,,,0.094
Grosvenor Mountains 06070,46107,1,184,1,2006.0,,,,0.0808
Grosvenor Mountains 06071,46108,1,333,1,2006.0,,,,0.10809999999999999
Grosvenor Mountains 06072,46109,1,327,1,2006.0,,,,0.0838
Grosvenor Mountains 06073,46110,1,184,1,2006.0,,,,0.0676
Grosvenor Mountains 06074,46111,1,184,1,2006.0,,,,0.0985
Grosvenor Mountains 06075,46112,1,191,1,2006.0,,,,0.0415
Grosvenor Mountains 06076,46113,1,333,1,2006.0,,,,0.15669999999999998
Grosvenor Mountains 06077,46114,1,191,1,2006.0,,,,0.1388
Grosvenor Mountains 06078,46115,1,333,1,2006.0,,,,0.07559999999999999
Grosvenor Mountains 06079,46116,1,191,1,2006.0,,,,0.0887
Grosvenor Mountains 06080,46117,1,327,1,2006.0,,,,0.0996
Grosvenor Mountains 06081,46118,1,333,1,2006.0,,,,0.06620000000000001
Grosvenor Mountains 06082,45023,1,378,1,2006.0,,,,0.0525
Grosvenor Mountains 06083,46119,1,184,1,2006.0,,,,0.0424
Grosvenor Mountains 06084,46120,1,333,1,2006.0,,,,0.0507
Grosvenor Mountains 06085,46121,1,327,1,2006.0,,,,0.049
Grosvenor Mountains 06086,46122,1,378,1,2006.0,,,,0.0294
Grosvenor Mountains 06087,46123,1,191,1,2006.0,,,,0.0332
Grosvenor Mountains 06088,46124,1,184,1,2006.0,,,,0.0235
Grosvenor Mountains 06089,46125,1,184,1,2006.0,,,,0.023399999999999997
Grosvenor Mountains 06090,46126,1,333,1,2006.0,,,,0.016300000000000002
Grosvenor Mountains 06091,46127,1,374,1,2006.0,,,,0.0277
Grosvenor Mountains 06092,46128,1,191,1,2006.0,,,,0.015
Grosvenor Mountains 06093,46129,1,374,1,2006.0,,,,0.0034
Grosvenor Mountains 06094,46130,1,327,1,2006.0,,,,0.0037
Grosvenor Mountains 06096,46131,1,374,1,2006.0,,,,0.0103
Grosvenor Mountains 06097,46132,1,333,1,2006.0,,,,0.0023
Grosvenor Mountains 06098,46133,1,327,1,2006.0,,,,0.0033
LaPaz Icefield 031047,35783,1,252,1,2003.0,,,,0.0165
LaPaz Icefield 031048,34830,1,374,1,2003.0,,,,0.0053
LaPaz Icefield 031049,34831,1,374,1,2003.0,,,,0.0078
LaPaz Icefield 031050,34832,1,191,1,2003.0,,,,0.0305
LaPaz Icefield 031051,34833,1,374,1,2003.0,,,,0.0052
LaPaz Icefield 031119,34896,1,327,1,2003.0,,,,0.0055
LaPaz Icefield 031120,35789,1,327,1,2003.0,,,,0.0062
Hammadah al Hamra 327,11810,1,184,1,1999.0,,,,0.029
LaPaz Icefield 031052,34834,1,374,1,2003.0,,,,0.0166
Happy Draw (a),11822,1,319,1,1981.0,,,,0.22419999999999998
Happy Draw (b),11823,1,182,1,1981.0,,,,0.12
LaPaz Icefield 031053,34835,1,327,1,2003.0,,,,0.005900000000000001
Hebei,11866,1,333,1,1981.0,,,,1.91
LaPaz Icefield 031054,34836,1,327,1,2003.0,,,,0.0095
Idaho,11997,1,206,1,2003.0,,,,13.278078548601512
LaPaz Icefield 031055,34837,1,374,1,2003.0,,,,0.0035
LaPaz Icefield 031121,35790,1,327,1,2003.0,,,,0.0119
LaPaz Icefield 031122,35791,1,327,1,2003.0,,,,0.0060999999999999995
LaPaz Icefield 031123,35792,1,327,1,2003.0,,,,0.019600000000000003
LaPaz Icefield 031124,35793,1,327,1,2003.0,,,,0.0104
Jilong,12172,1,459,1,1930.0,,,,13.278078548601512
Kalahari 001,30730,1,182,1,2003.0,,,,0.15
Kalahari 002,30731,1,184,1,2003.0,,,,0.141
Kalahari 003,30732,1,190,1,2003.0,,,,0.827
Kalahari 004,30733,1,184,1,2003.0,,,,0.087
Kalahari 005,30734,1,184,1,2003.0,,,,0.22
Kalahari 006,30735,1,184,1,2003.0,,,,0.157
Kalahari 007,30736,1,175,1,2003.0,,,,0.072
Kansas University,12249,1,333,1,1900.0,,,,2.8
La Serena,12404,1,206,1,1990.0,,,,0.663
LaPaz Icefield 02200,12467,1,374,1,2002.0,,,,4.0131
LaPaz Icefield 02201,12468,1,374,1,2002.0,,,,4.8209
LaPaz Icefield 02202,12469,1,374,1,2002.0,,,,7.2773
LaPaz Icefield 02203,12470,1,374,1,2002.0,,,,0.9581000000000001
LaPaz Icefield 031056,34838,1,374,1,2003.0,,,,0.0044
LaPaz Icefield 02208,12475,1,374,1,2002.0,,,,1.4747000000000001
LaPaz Icefield 02211,12478,1,374,1,2002.0,,,,1.6519000000000001
LaPaz Icefield 031057,34839,1,191,1,2003.0,,,,0.0076
LaPaz Icefield 02270,12537,1,378,1,2002.0,,,,0.01475
LaPaz Icefield 02272,12539,1,378,1,2002.0,,,,0.03959
LaPaz Icefield 02350,12617,1,374,1,2002.0,,,,0.03234
LaPaz Icefield 02351,12618,1,374,1,2002.0,,,,0.025160000000000002
LaPaz Icefield 02352,12619,1,378,1,2002.0,,,,0.05634
LaPaz Icefield 02353,12620,1,333,1,2002.0,,,,0.03537
LaPaz Icefield 02354,12621,1,374,1,2002.0,,,,0.02087
LaPaz Icefield 02355,12622,1,369,1,2002.0,,,,0.00171
LaPaz Icefield 02356,12623,1,276,1,2002.0,,,,0.01128
LaPaz Icefield 02357,12624,1,184,1,2002.0,,,,0.039850000000000003
LaPaz Icefield 02358,12625,1,184,1,2002.0,,,,0.01343
LaPaz Icefield 02359,12626,1,184,1,2002.0,,,,0.03197
LaPaz Icefield 02360,12627,1,184,1,2002.0,,,,0.01457
LaPaz Icefield 02361,12628,1,184,1,2002.0,,,,0.00604
LaPaz Icefield 02362,12629,1,184,1,2002.0,,,,0.010490000000000001
LaPaz Icefield 02363,12630,1,374,1,2002.0,,,,0.03108
LaPaz Icefield 02364,12631,1,378,1,2002.0,,,,0.024079999999999997
LaPaz Icefield 02365,12632,1,374,1,2002.0,,,,0.010289999999999999
LaPaz Icefield 02366,12633,1,333,1,2002.0,,,,0.01941
LaPaz Icefield 02367,12634,1,378,1,2002.0,,,,0.00109
LaPaz Icefield 02368,12635,1,374,1,2002.0,,,,0.00065
LaPaz Icefield 02369,12636,1,191,1,2002.0,,,,0.00117
LaPaz Icefield 031000,35779,1,68,1,2003.0,,,,0.027899999999999998
LaPaz Icefield 031001,34807,1,378,1,2003.0,,,,0.0375
LaPaz Icefield 031002,34808,1,374,1,2003.0,,,,0.0044
LaPaz Icefield 031003,34809,1,374,1,2003.0,,,,0.0096
LaPaz Icefield 031004,34810,1,191,1,2003.0,,,,0.0065
LaPaz Icefield 031005,34811,1,327,1,2003.0,,,,0.0086
LaPaz Icefield 031006,34812,1,374,1,2003.0,,,,0.019
LaPaz Icefield 031007,34813,1,184,1,2003.0,,,,0.008
LaPaz Icefield 031008,34814,1,378,1,2003.0,,,,0.0052
LaPaz Icefield 031009,34815,1,378,1,2003.0,,,,0.0317
LaPaz Icefield 031010,32641,1,374,1,2002.0,,,,0.0115
LaPaz Icefield 031011,32642,1,327,1,2002.0,,,,0.0252
LaPaz Icefield 031012,32643,1,327,1,2002.0,,,,0.018600000000000002
LaPaz Icefield 031013,32644,1,374,1,2002.0,,,,0.0078
LaPaz Icefield 031014,32645,1,327,1,2002.0,,,,0.0076
LaPaz Icefield 031015,32646,1,374,1,2002.0,,,,0.0104
LaPaz Icefield 031016,32647,1,327,1,2002.0,,,,0.0147
LaPaz Icefield 031017,32648,1,175,1,2002.0,,,,0.0031
LaPaz Icefield 031018,32649,1,327,1,2002.0,,,,0.0057
LaPaz Icefield 031019,32650,1,378,1,2002.0,,,,0.0023
LaPaz Icefield 031020,32651,1,374,1,2002.0,,,,0.005
LaPaz Icefield 031021,32652,1,374,1,2002.0,,,,0.0085
LaPaz Icefield 031022,32653,1,44,1,2002.0,,,,0.004200000000000001
LaPaz Icefield 031023,32654,1,327,1,2002.0,,,,0.011
LaPaz Icefield 031024,32655,1,327,1,2002.0,,,,0.0038
LaPaz Icefield 031025,32656,1,374,1,2002.0,,,,0.0112
LaPaz Icefield 031026,32657,1,374,1,2002.0,,,,0.0052
LaPaz Icefield 031027,32658,1,374,1,2002.0,,,,0.0018
LaPaz Icefield 031028,32659,1,327,1,2002.0,,,,0.0038
LaPaz Icefield 031029,32660,1,327,1,2002.0,,,,0.006900000000000001
LaPaz Icefield 031030,34816,1,333,1,2003.0,,,,0.0062
LaPaz Icefield 031031,34817,1,327,1,2003.0,,,,0.0017900000000000001
LaPaz Icefield 031032,34818,1,184,1,2003.0,,,,0.0027
LaPaz Icefield 031033,34819,1,184,1,2003.0,,,,0.0038
LaPaz Icefield 031034,34820,1,374,1,2003.0,,,,0.00037
LaPaz Icefield 031035,34821,1,191,1,2003.0,,,,0.0011799999999999998
LaPaz Icefield 031036,34822,1,184,1,2003.0,,,,0.00161
LaPaz Icefield 031037,35780,0,111,1,2003.0,,,,0.0001
LaPaz Icefield 031038,34823,1,374,1,2003.0,,,,0.00049
LaPaz Icefield 031039,34824,1,327,1,2003.0,,,,0.0027
LaPaz Icefield 031040,34825,1,184,1,2003.0,,,,0.0213
LaPaz Icefield 031041,34826,1,327,1,2003.0,,,,0.0282
LaPaz Icefield 031042,34827,1,374,1,2003.0,,,,0.0039
LaPaz Icefield 031043,35781,1,44,1,2003.0,,,,0.0081
LaPaz Icefield 031044,34828,1,327,1,2003.0,,,,0.004900000000000001
LaPaz Icefield 031045,34829,1,374,1,2003.0,,,,0.0166
LaPaz Icefield 031046,35782,1,184,1,2003.0,,,,0.0146
LaPaz Icefield 031058,34840,1,374,1,2003.0,,,,0.0169
LaPaz Icefield 031059,34841,1,374,1,2003.0,,,,0.0169
LaPaz Icefield 031060,34842,1,184,1,2003.0,,,,0.0161
LaPaz Icefield 031061,34843,1,327,1,2003.0,,,,0.0158
LaPaz Icefield 031062,35784,1,106,1,2003.0,,,,0.0123
LaPaz Icefield 031063,34844,1,374,1,2003.0,,,,0.0145
LaPaz Icefield 031064,34845,1,378,1,2003.0,,,,0.0217
LaPaz Icefield 031065,34846,1,327,1,2003.0,,,,0.0043
LaPaz Icefield 031066,34847,1,378,1,2003.0,,,,0.009300000000000001
LaPaz Icefield 031067,34848,1,374,1,2003.0,,,,0.0216
LaPaz Icefield 031068,34849,1,374,1,2003.0,,,,0.0043
LaPaz Icefield 031069,34850,1,327,1,2003.0,,,,0.0048
LaPaz Icefield 031070,34851,1,327,1,2003.0,,,,0.0001
LaPaz Icefield 031071,34852,1,374,1,2003.0,,,,0.0022
LaPaz Icefield 031072,34853,1,191,1,2003.0,,,,0.00083
LaPaz Icefield 031073,34854,1,378,1,2003.0,,,,0.0028
LaPaz Icefield 031074,34855,1,327,1,2003.0,,,,0.0008
LaPaz Icefield 031075,34856,1,327,1,2003.0,,,,0.0054
LaPaz Icefield 031076,34857,1,327,1,2003.0,,,,0.0073
LaPaz Icefield 031077,34858,1,327,1,2003.0,,,,0.00147
LaPaz Icefield 031078,34859,1,327,1,2003.0,,,,0.004
LaPaz Icefield 031079,35785,1,42,1,2003.0,,,,0.0018
LaPaz Icefield 031080,34860,1,374,1,2003.0,,,,0.0022
LaPaz Icefield 031081,34861,1,378,1,2003.0,,,,0.0014
LaPaz Icefield 031082,34862,1,378,1,2003.0,,,,0.002
LaPaz Icefield 031083,34863,1,374,1,2003.0,,,,0.00128
LaPaz Icefield 031084,34864,1,327,1,2003.0,,,,0.0029
LaPaz Icefield 031085,34865,1,374,1,2003.0,,,,0.0044
LaPaz Icefield 031086,34866,1,327,1,2003.0,,,,0.0016699999999999998
LaPaz Icefield 031087,34867,1,374,1,2003.0,,,,0.00026000000000000003
LaPaz Icefield 031088,34868,1,327,1,2003.0,,,,0.0063
LaPaz Icefield 031089,34869,1,374,1,2003.0,,,,0.00027
LaPaz Icefield 031090,34870,1,327,1,2003.0,,,,0.0008100000000000001
LaPaz Icefield 031091,34871,1,184,1,2003.0,,,,0.00155
LaPaz Icefield 031092,34872,1,184,1,2003.0,,,,0.0018700000000000001
LaPaz Icefield 031093,34873,1,378,1,2003.0,,,,0.0067
LaPaz Icefield 031094,34874,1,184,1,2003.0,,,,0.0047
LaPaz Icefield 031095,34875,1,327,1,2003.0,,,,0.005
LaPaz Icefield 031096,34876,1,369,1,2003.0,,,,0.00166
LaPaz Icefield 031097,34877,1,135,1,2003.0,,,,0.0021000000000000003
LaPaz Icefield 031098,34878,1,184,1,2003.0,,,,0.0015400000000000001
LaPaz Icefield 031099,34879,1,378,1,2003.0,,,,0.0031
LaPaz Icefield 031100,34880,1,374,1,2003.0,,,,0.0182
LaPaz Icefield 031101,34881,1,184,1,2003.0,,,,0.0155
LaPaz Icefield 031102,34882,1,374,1,2003.0,,,,0.0178
LaPaz Icefield 031103,34883,1,374,1,2003.0,,,,0.021
LaPaz Icefield 031104,34884,1,327,1,2003.0,,,,0.0033
LaPaz Icefield 031105,34885,1,374,1,2003.0,,,,0.014
LaPaz Icefield 031106,34886,1,333,1,2003.0,,,,0.0178
LaPaz Icefield 031107,34887,1,327,1,2003.0,,,,0.0285
LaPaz Icefield 031108,34888,1,327,1,2003.0,,,,0.0089
LaPaz Icefield 031109,35786,1,462,1,2003.0,,,,0.0145
LaPaz Icefield 031110,34889,1,191,1,2003.0,,,,0.00078
LaPaz Icefield 031111,34890,1,327,1,2003.0,,,,0.00188
LaPaz Icefield 031112,34891,1,327,1,2003.0,,,,0.0058
LaPaz Icefield 031113,35787,1,106,1,2003.0,,,,0.0022
LaPaz Icefield 031114,34892,1,374,1,2003.0,,,,0.0026
LaPaz Icefield 031115,34893,1,184,1,2003.0,,,,0.009300000000000001
LaPaz Icefield 031116,34894,1,327,1,2003.0,,,,0.0032
LaPaz Icefield 031117,35788,1,46,1,2003.0,,,,0.004200000000000001
LaPaz Icefield 031118,34895,1,378,1,2003.0,,,,0.00136
LaPaz Icefield 031125,35794,1,120,1,2003.0,,,,0.007
LaPaz Icefield 031126,35795,1,378,1,2003.0,,,,0.0085
LaPaz Icefield 031127,35796,1,378,1,2003.0,,,,0.0338
LaPaz Icefield 031128,35797,1,378,1,2003.0,,,,0.0325
LaPaz Icefield 031129,35798,1,191,1,2003.0,,,,0.0135
LaPaz Icefield 031130,34897,1,184,1,2003.0,,,,0.00093
LaPaz Icefield 031131,34898,1,327,1,2003.0,,,,0.004200000000000001
LaPaz Icefield 031132,34899,1,327,1,2003.0,,,,0.0038
LaPaz Icefield 031133,34900,1,327,1,2003.0,,,,0.0043
LaPaz Icefield 031134,34901,1,327,1,2003.0,,,,0.0035
LaPaz Icefield 031135,34902,1,452,1,2003.0,,,,0.0027
LaPaz Icefield 031136,34903,1,327,1,2003.0,,,,0.0022
LaPaz Icefield 031137,34904,1,327,1,2003.0,,,,0.0091
LaPaz Icefield 031138,34905,1,184,1,2003.0,,,,0.0058
LaPaz Icefield 031139,34906,1,327,1,2003.0,,,,0.0034
LaPaz Icefield 031140,35799,1,378,1,2003.0,,,,0.0055
LaPaz Icefield 031141,34907,1,184,1,2003.0,,,,0.00031
LaPaz Icefield 031142,35800,1,327,1,2003.0,,,,0.0099
LaPaz Icefield 031143,34908,1,374,1,2003.0,,,,0.00017999999999999998
LaPaz Icefield 031144,35801,1,452,1,2003.0,,,,0.0025
LaPaz Icefield 031145,34909,1,374,1,2003.0,,,,0.001
LaPaz Icefield 031146,35802,1,184,1,2003.0,,,,0.004900000000000001
LaPaz Icefield 031147,35803,1,378,1,2003.0,,,,0.0055
LaPaz Icefield 031148,35804,1,191,1,2003.0,,,,0.0036
LaPaz Icefield 031149,35805,1,191,1,2003.0,,,,0.0023
LaPaz Icefield 031150,34910,1,374,1,2003.0,,,,0.00083
LaPaz Icefield 031151,34911,1,374,1,2003.0,,,,0.0026
LaPaz Icefield 031152,34912,1,327,1,2003.0,,,,0.0357
LaPaz Icefield 031153,34913,1,327,1,2003.0,,,,0.0116
LaPaz Icefield 031154,34914,1,184,1,2003.0,,,,0.0022
LaPaz Icefield 031155,34915,1,374,1,2003.0,,,,0.0218
LaPaz Icefield 031156,34916,1,452,1,2003.0,,,,0.0147
